text,timestamp,likes,sentiment,Unnamed: 4
"kahit sino pang sikat na youtuber, artista o celebrity ang mag endorse kay madam leni o mr. bongbong hindi pa rin nila yun ikapapanalo. bago pa man nagsimula ang official campaign, decided na ang mga tao sa kung sino iboboto nila.",2022-05-07 7:20:33,0,neutral,
"bata palang may taste na ko, yung crush q nung str8 p q solid kakampink na mahilig mag shit post abt bongbong. also very matalino siya. ugh tamang desisyon ka talaga beh hahahahahahahah",2022-05-07 7:20:32,0,negative ,
2 tulog na lang! maghanda na tayo sa parecount ni bongbong marcos,2022-05-07 7:15:41,1,neutral,
"congratulations bam aquino, ng dahil sau, panalo na si bongbong marcos at inday sara. sana ikaw pa din ang kunin ng ibang kandidato under lp sa susunod na mga taon! mabuhay si bam.",2022-05-07 7:13:53,95,positive ,
"its terrifying here in the philippines. the late dictators son bongbong marcos jr is currently in the top ranking for the running president along with sara duterte her father is the current president. if they win, the philippines will once again a 3rd world country",2022-05-07 7:09:23,1,neutral,
one thing bout philippines is they really gonna let a man called bongbong and only son of an actual dictator be president of their country 😭,2022-05-07 7:08:57,14,negative ,
im so excited for the presidential amp VP inauguration of Bongbong Marcos &amp Inday Sara. 🤲🏻 God bless you both. #BBMSARA2022 ❤️💚,2022-05-07 7:03:55,0,positive,
vote for bongbong and sarah to forget the yellow tainted governance. that we suffer poverty after 1986.lets be great again under bbm and sarah. philippines will be great again. no more to yellow cult. take down all the monument of the aquino.,2022-05-07 7:02:34,0,positive ,
nicole baho imong ilok may putok ka,2022-05-07 6:58:38,0,negative,
"former senator ferdinand bongbong marcos jr is the frontrunner in the presidential race, while vice president leni robredo is trailing in second place, according to the latest surveys.",2022-05-07 6:51:57,1,neutral,
naku ina tigiltigilan po yang pagiging spokesperson ni bongbong napaghahalataan ka. lol.,2022-05-07 6:40:26,4,negative ,
"holy shit, bongbong",2022-05-07 6:39:15,1,negative,
". were here at aseana in parañaque, the venue for the last of uniteam bongbong marcos and sara dutertes miting de avance. after mdas in visayas and mindanao, the pick ncr for their final campaign event.",2022-05-07 6:26:57,25,neutral,
"""hindi si bongbong mismo"" hoy basahin ko maigi may name na ""career ni bongbong marcos"" di ka ata marunong magbasa hahahhahahahahahahahah ay galit kami? sure ka or kayu ang galit na galit shessh😂😂",2022-05-07 6:26:54,0,negative ,
si bongbong kaya nag nakaw yan para ibigay sa tao di nag tapos kasi excited mag serbisyo di nag bayad ng tax kasi ayaw nya mangurakot ang iba sya lang di umattended ng debate at interview kasi busy sa pagtulong solid bbmsara,2022-05-07 6:23:51,0,negative ,
cannot imagine na mawawala na ung memes out for du30 election year kapag nanalo si bongbong,2022-05-07 6:19:29,0,neutral,
"olea expresses her distress on how presidential aspirant ferdinand ""bongbong"" marcos jr. ignores the presence of media.",2022-05-07 6:19:01,2,neutral,
"""si leni ang tagapagpatupad si bongbong ay walang inatupag""",2022-05-07 6:12:27,5,negative ,
"ferdinand bongbong marcos jr., the son of a former dictator, is expected to win the philippines presidential election on monday.",2022-05-07 6:04:37,0,neutral,
hwag magpa budol sa mga marcos at duterte.hndi dapat mamono ang mga anak ng murderer. bongbong marcos wlang alam sa problema ng mga nasa laylayan.kaya walang maipangako kundi pagkakaisa dahil hndi nya kayang paunlarin ang pilipinas kundi malugmok pa lalo sa utang at sa corruption,2022-05-07 6:02:55,0,negative ,
"reminder sa mga boboto sa may 9 na puno ng galit sa mga ""pinklawan"" daw..ang candidates po ay sila leni at bongbong plus others.. hindi si pinoycory at ferdinand marcos. para kasing mali ang list ninyo.",2022-05-07 5:59:54,3,positive,
"asked someone sino iboboto nila, ate girl ""bongbong"" me ""ay bakit po si bongbong?"" ag ""bakit laging ganyan, tinatanong bakit"" m ""syempre po presidente ng pilipinas ang pinaguusapan eh, dapat may dahilan"" mygosh buti nalang hindi raw siya boboto kasi may baby siya 😂😂",2022-05-07 5:58:54,9,negative ,
is not bongbong marcos the son of the former dictator president? i keep on seeing his name around here,2022-05-07 5:56:30,1,neutral,
"colorful costumes supporters wear colorful costumes as they prepare for the miting de avance of running mates former senator bongbong marcos and davao city mayor sara duterte in an empty lot near solaire resort and casino on saturday, 7 may. alfonso padilla",2022-05-07 5:54:39,0,neutral,
"demotivating kaayo hunahunaon ug si bongbong mudaog. gasige tag cramming, way tog, stressed sa schoolworks nga kinadaghanan para makagraduate lang. nya ang presidente kay wa kahuman ug skwela.",2022-05-07 5:48:34,6,negative ,
"share ko lang. kaninang umaga nung nagising ako at lumabas ng kwarto. inaya ako ng tita ko magalmusal tas sabay sabi ng ""van, panalo na si bongbong"" at ""panalo na kami"" like i care? sabi ko nalang sa kanya ""saan po galing yung balita"" tas sinabi niya ""panalo na nga"" haha weird.",2022-05-07 5:46:37,1,neutral,
"tapos na kami abroad, nanalo na si bongbong sarah",2022-05-07 5:45:25,2,neutral,
salamat sa inyo!!,2022-05-07 5:43:41,0,positive ,
"bongbong marcos presidency would only bring mayhem. also, the corruption in the country could proliferate even more.",2022-05-07 5:41:57,0,negative ,
me ma boto mo si leni ah mama alangan si bongbong? tama behavior ka ma labyu,2022-05-07 5:36:19,2,neutral,
mananalo si leni robredo sa halalan 2022. in jesus' mighty name. amen.,2022-05-02 15:59:05,31784,positive ,
16 percent lang daw tayo?? sinosino ulit ang sure na sure na boboto kay leni robredo sa halalan 2022?,2022-02-15 13:01:35,15448,neutral,
2016 the last man standing is a woman. 2022 ngayong darating na halalan ang tatanglaw sa buong bayan ay ilaw ng tahanan. let the hope be the seeds of a brighter philippines. let them blossom into fruits of dreams for each of us. vp leni will be the light. taranakayleni,2022-04-03 13:49:03,2109,neutral,
"makamarcos daw talaga siya pero gusto niyang mas makilala pa si vp kaya siya humingi ng flyer na dala ko. dagdag pa niya, hindi daw siya nakakapanood ng tv dahil sa pagod bilang laborer kaya hindi siya nakasunod sa mga proyekto ni vp robredo o kahit sa ganap ng halalan 2022.",2022-05-02 12:52:54,2479,positive,
usl shs halalan 2022 winner is .. the parity pa rin mga beh walang papalit uslshshalalan2022,2022-04-29 4:15:22,35,positive ,
"what are we, some kind of halalan 2022?",2022-04-10 12:28:55,2,neutral,
11 lenikiko for the halalan 2022,2022-04-28 3:11:35,1,positive ,
24 hours away from halalan 2022. mananalo tayo.,2022-05-07 17:34:50,5,positive ,
a psychic friend of mine just shared some alarming visions pertaining to halalan 2022,2022-04-25 15:15:58,0,neutral,
"if ph halalan 2022 ends up being like us elections 2016, a lot of hearts are gonna break and more than a few wills are gonna shatter.",2022-04-25 14:35:07,2,negative ,
"filo moots that can vote for the halalan 2022, vote wisely!",2022-03-29 4:54:35,0,positive,
"papunta palang tayo sa exciting part in today's event, makabayan bloc will announce a full senatorial lineup, which will endorse for this halalan 2022 elections. makabayangpagbabago halalan2022",2022-04-26 0:52:07,120,positive ,
may 9 will basically be like this election leaks leaks election halalan 2022 leaks halalan leak leni win leak leni president leak,2022-05-06 12:05:24,0,neutral,
"bukas ng madaling araw, magdadraft naman ako ng maikling article tungkol sa halalan 2022 linguistic landscapes, focusing especially on angat buhay rallies and lenikiko murals.",2022-04-08 20:12:17,1,neutral,
omg! is this the eggxoting part na ba?! tomorrow at powerplant bardagulan ng mga essa!! from 2 to 3 pm. just wondering how these essa sosyal people would react to one another once their paths cross. this is another exciting part of halalan serye 2022.,2022-04-27 8:04:26,7,positive ,
mothers day ay day before halalan 2022?? its a sign sana 😭,2022-04-21 13:29:01,9,positive ,
"last pink wednesday before halalan 2022. magpanatili ng lakas, manalangin, maniwala, mananalo!",2022-05-03 16:44:19,4,positive,
"the mere fact na pati ibang bansa sinusubaybayan kung sino mananalo sa halalan 2022, nakakatakot na.",2022-05-07 10:34:40,4,neutral,
maraming salamat po caviteispink cavitenyoikawangsimula,2022-05-01 12:12:10,0,positive ,
naba ngayong halalan 2022?,2022-04-25 11:44:31,0,neutral,
11 lenikiko ang panalo sa halalan 2022,2022-05-03 3:11:34,0,positive ,
grateful for this past weekend and for today. my heart is full. birthday wish ko na lang talaga ay good governance para sa lahat a.k.a. lenikiko po tayo para sa halalan 2022!,2022-04-18 16:00:04,7,positive,
"it felt so good knowing your clients are voting for leni hihi like after some business transactions tapos when they open up about sa upcoming elections, tapos mga color coding haha lalaban talaga tayo ngayong halalan 2022!!",2022-03-10 5:19:54,0,positive ,
"buwan ng mga ina, ina rin ang mananalo sa halalan 2022",2022-05-01 1:59:20,2,positive ,
ngayon lang ako kinakabahan at excited sa halalan 2022,2022-05-02 5:30:52,1,neutral,
"hello! at 10pm magkakaron ng informative discussion sa space hosted by kumbayot and izedkape we are all encouraged, kahit anong fandom or stand pa, na makinig at mapagusapan ang mga kailangan malaman ng sambayanan para sa upcoming halalan 2022 lenikiko2022 kumbayot",2022-05-05 10:24:56,23,positive ,
maduming halalan 2022,2022-03-24 11:10:30,4,negative,
super importante ng halalan ngayong 2022. this will determine kung matatapos na ba kahirapan na naranasan naten mga nakalipas na taon. kaya lezz be wisee,2022-04-23 13:11:33,1,neutral,
"nanalo ako ms. kaulayaw 2022, i think mananalo din lenikiko sa halalan 2022",2022-05-06 9:57:30,18,positive ,
"walong araw nalang talaga, halalan 2022 naa!",2022-04-30 16:06:41,3,positive ,
thanks for joining our apspace halalan 2022. ipanalona10to,2022-05-06 15:51:11,16,positive ,
nagparequest off gyud si sam para sa halalan 2022. lagota hahaha. di ko lang sabihin sino president nya kay madami bashers,2022-04-16 15:23:42,0,neutral,
"napaka sweet ng i love you too, anak ni sen. risa lenikikomitingdeavance ipana7ona10parasalahat makatiispink pilipinasispink",2022-05-07 10:29:06,0,positive,
hindi talaga papatalo ang isang catriona gray lenikikomitingdeavance leniisourpresident kikoisourvp makatiispink philippinesispink ipana7ona10parasalahat,2022-05-07 11:05:39,2,positive ,
humanista para sa leni kiko tandem ngayong halalan 2022! you are able to buy photocards with proper measurements of legitimacy and credibility from the seller. i hope you do the same when voting. mamili ng mahusay.,2022-05-04 7:55:30,9,positive ,
yung mga kinain na ng halalan 2022. sana ok pa kayo hahaha,2022-05-03 16:28:38,1,positive ,
head count ulit. sino sino ang sure na sure na boboto kay leni robredo bilang pangulo sa halalan 2022? lenirobredo cebuyas cebuispink ceboom cebuforleni cebuyasforleni,2022-04-21 2:36:08,4235,positive ,
lalaban ako lalaban tayo. inihahain ko ang aking sarili bilang kandidato sa pagkapangulo sa halalan ng 2022,2022-04-21 4:11:48,0,positive,
hahhahahah aligre ag halalan 2022 oii.,2022-03-30 6:14:33,0,neutral,
"sige magkalat kayo ng mga misinformation at katangahan about sa halalan 2022, talagang puputaktihin ko kayo sa comment",2022-04-24 10:21:44,0,negative,
pagod na ko di pa man halalan 2022,2022-05-03 14:18:14,0,negative,
isang mapayapang halalan 2022 lang. sapat na!,2022-05-06 13:40:04,4,positive,
masyado ng malala ang halalan 2022,2022-03-23 14:23:56,3,neutral,
"so, ill be hosting the announcement of results of halalan upd 2022 on sunday night. congratulations in advance to all our newlyelected student leaders of up diliman. pagsilbihan ang mga isko at iska at ang ating bayan.",2022-05-05 9:45:58,5,positive,
letleniwidraw para hnd mapahiya sa halalan 2022! victim card activate.kaya paba mga kakampinks? sinong diktador ngaun sa mga pinaggagagawa ng nanay nyo,2022-04-17 6:14:52,4,negative,
"nung narinig ko yung halalan 2022 stinger ng tv patrol, kinabahan ako bigla. ito na ba yung tinatawag na election anxiety?",2022-05-04 10:31:26,0,negative ,
mauuna na po ang halalan 2022 sa bnk! pbbteenlovenforgive,2022-05-02 10:28:49,6,neutral,
nagsisink in na sa'kin na halalan 2022 na pala sa lunes. kaya't ipanalo na natin ito! ipana7ona10parasalahat makatiispink pilipinasispink lenikiko2022,2022-05-07 14:16:25,6,positive ,
"coincidentally, halalan 2022 is exactly a month away from this day araw ng kagitingan. may we choose the leaders who will embody those who once fought for us.",2022-04-09 3:33:11,0,positive,
"dahil napakahalaga ng paparating na halalan ngayong mayo 2022, nais kong ibahagi ang bidyong natagpuan ko sa ""social media application"" na ""tiktok."" mula sa bidyong ito ay malalaman natin ang kabatiran ng isang matandang lalaking buhay na noong panahon pa ng dating.. 13",2022-04-26 15:31:13,29,positive ,
"""buongbuo ang suporta ko kay leni robredo sa pagkapangulo sa halalan 2022. tinatawag ko rin ang bawat pilipino, lalo na ang mga tagabasilan at ang buong bangsamoro, na samahan ako sa pagsuportang ito,"" said hataman. via halalan2022",2022-03-16 5:31:47,125,positive ,
nakakaiyak talaga kapag pineplay yung speech ni sen. leila de lima 😭 lenikikomitingdeavance ipana7ona10parasalahat makatiispink pilipinasispink,2022-05-07 9:56:00,3,neutral,
the l in leni stands for lesbians therefore lesbians should only be 4 leni this coming halalan 2022,2022-04-11 23:30:05,1,neutral,
"exactly a month from now, halalan 2022 na. kampanya in full gear.",2022-04-08 23:24:25,358,positive ,
"local organizers estimate pasay crowd at 412,00 as of 730 p.m. halalan2022 via",2022-04-23 12:45:23,2206,positive ,
"the halalan2022 is a make or break for philippine democracy. if youre not being inconvenienced, youre not doing enough. we need to get out of our comfort zone and do h2h like our lives depend on it, bec it does. taosataoparakayrobredo taosataohanggangmayo",2022-04-04 8:36:00,349,positive ,
today is officially the 1st day of voting for halalan 2022 in qatar and i am just having my breakfast before heading out to vote.,2022-04-10 5:09:25,2,positive ,
ayoko sana'ng mag spoil pero i think fantastic beasts the secrets of dumblodore just predicted the halalan 2022 ipanalona10to potterheadsforleni,2022-04-30 8:57:08,0,neutral,
yk skl my identity is quite exposed already because of the uaap livestream i did earlier and irls would probably find me by now but i cannot care any less na. ipanalo natin si leni robredo at kiko pangilinan ngayong halalan 2022 pls,2022-05-05 17:11:52,3,positive ,
