text,timestamp,like_count,vaderSentiment,naiveBayesSentiment,svmSentiment,logisticRegressionSentiment
"Yes Sir Nanuod po kami mga supporters nyo ang Galing mo talaga sir our Future president your answer is Brilliant you deserve na maging Presidente namin Para sa pag babago ng ating Bansa ,Congratulation
s po",2021-12-07 00:00:00,,pos,pos,neut,neut
Congrats future president napahanga mo kami saiyong mga plano sa bansa solid bbm lang matalino at makabayan♥️💚,2021-12-07 00:00:00,,pos,neut,neut,neut
"Mel Villarin OMG 😱 LIBO LIBONG BBM SARA SUPPORTERS SA AMARANTO SPORT COMPLEX JOY BELMONTE HINDI MAKAPANIWALA IYA K SILA DITO!
MGA KA BBM SARA SUPPORTERS PA WATCH AND SUBSCRIBE AKING Channel BIG THANKS ✌️👊❤️💚
https://
youtu.be/
yp0HxOp3_QM",2021-12-07 00:00:00,,pos,neut,neut,neut
BBM s the Best at all Ans.veey well perfectly he s a Brilliant Mind ..,2021-12-07 00:00:00,,pos,neg,neut,neut
"BBM the Next President of the Philippines❤️❤️❤️💚💚💚🇵🇭🇵🇭Congratz and Godbless po,Mag ingay din po kayu palagi😊😊😊",2021-12-07 00:00:00,,neg,pos,neut,neut
I salute you my president BBM solid,2021-12-07 00:00:00,,pos,neut,neut,neut
Great job sir! 👍,2021-12-07 00:00:00,,pos,pos,neut,neut
"Proud of you our Next Philippine President.Keep safe always 🙏🙏🙏
#BBM
#UniTeamBBMSARA",2021-12-07 00:00:00,,pos,pos,pos,neut
Very proud of you our next president Ferdinand Bongbong Marcos 👌👍keep safe and God bless always. Make Philippines be proud again🙏,2021-12-07 00:00:00,,pos,pos,pos,pos
"congratulations
po you made it..👏👏",2021-12-07 00:00:00,,pos,neut,neut,neut
San Diego for Bong Bong he is the man !!!!,2021-12-07 00:00:00,,neut,neg,neut,neut
"We are very PROUD of you sir BONG BONG MARCOS ...our next President... ❤💚 Ikaw ang leader na kailangan ng sambayanang Pilipino,
Para sa tunay na pagbabago..✌👊 God bless you po sir.",2021-12-07 00:00:00,,pos,pos,pos,neut
Congrats po apo FERDINAND BONG BONG MARCOS THE NEXT PRESIDENT GOD BLESS YOU PO SIR BBM.,2021-12-07 00:00:00,,pos,pos,neut,neut
"Kudos to the 4 gentlemen 👏👏👏👏 the debate gave us lots of insights and realizations. Adding up to my firm belief that BBM is more than ready to be the next President is the admiration for the other 3 candidates. Well done SMNI and brilliant Panelists, the bar is set high for the next debates, big challenge for CNN, I hope you can do the same😁",2021-12-07 00:00:00,,pos,neut,neut,neut
"I humbly ask the future President Bongbong Marcos to give subsidies financial support for the salary of struggling private school teachers from government fundings, our family owns a struggling private Grade School.Please help the Struggling private school too***",2021-12-07 00:00:00,,neg,neut,neut,neut
D best ever ❤❤❤,2021-12-07 00:00:00,,pos,pos,neut,neut
Good job Sir! So proud ❤❤❤❤,2021-12-07 00:00:00,,pos,pos,pos,pos
Jane Diaz Vln indeed ate!! 💯☝️,2021-12-07 00:00:00,,neut,pos,pos,neut
Yana Diaz Mostajo yes Driks. Mahalin nating ang Pilipinas para Sama sama tayong babangon muli. GANUN dpat,2021-12-07 00:00:00,,pos,neut,neut,neut
Jane Diaz Vln ✌👊💪,2021-12-07 00:00:00,,neut,neut,neut,neut
"Dante Custodio Delos Santos korek
❤❤❤💚💚💚",2021-12-07 00:00:00,,neut,neut,neut,neut
"Congratulations
po to our future president 👏👏👏",2021-12-07 00:00:00,,pos,neut,neut,neut
"The 4 candidates who didn’t attend the debates are obviously doesn’t want to take the risk of losing their votes.
Because they know the questions will be harder and intense. They have to show knowledge and intelligence (live) to people with impromptu follow up questions from panelists which I doubt they all have. These panelists are not celebrities or journalists who can just ask easy peasy kindergarten questions. Their skills are specialised in political science. Every words from the candidates are analysed and measured.",2021-12-07 00:00:00,,pos,pos,neut,neut
MABUHAY !!!! Bong Bong MARCOS God bless you🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻✌️✌️✌️🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭,2021-12-07 00:00:00,,pos,pos,pos,neut
Thanks President Bongbong for making us proud.. God bless.,2021-12-07 00:00:00,,pos,pos,pos,pos
You are the best among the rest BBM😘,2021-12-07 00:00:00,,pos,neg,neut,neut
Joy-Joy Sion Carna BBM❤️❤️,2021-12-07 00:00:00,,neut,neut,neut,neut
"This is the kind of debate that we need ❤️
Thank you for your Father who shaped and taught you pops ☺️☺️",2021-12-07 00:00:00,,pos,neut,neut,neut
"Congrats sir, The next President! ❤",2021-12-07 00:00:00,,pos,neut,neut,neut
Congratulations,2021-12-07 00:00:00,,pos,neut,neut,neut
"Intelligent platform, respectful and vibrant debate.",2021-12-07 00:00:00,,pos,neut,neut,neut
"Congratulations
our next president BBM ❤️🙏",2021-12-07 00:00:00,,pos,neut,neut,neut
"Congratulations
Sir BBM your the best👏👏",2021-12-07 00:00:00,,pos,neut,neut,neut
"Congratulations
Sir BBM👍👏",2021-12-07 00:00:00,,pos,neut,neut,neut
God bless you always sir Bongbong Marcos and keepsafe always 🙏,2021-12-07 00:00:00,,pos,neut,pos,neut
Yes very very strong leader next,2021-12-07 00:00:00,,pos,pos,pos,neut
"Congratulations
paps ✌️❤️",2021-12-07 00:00:00,,pos,neut,neut,neut
Good job sir. Looking forward to hear more of this kind of debate- sensible!😀,2021-12-07 00:00:00,,pos,neut,neut,neut
Solid po here my mom and my family po❤✌,2021-12-07 00:00:00,,neg,pos,neut,neut
"Congratulations
Sir BBM! You did a good job! 👏👏👏

..and I also want to express my congratulatory to the three brave candidates as well for having the guts to show up! 👍

#BBM4President20
22
#MayorIndaySarah
4VicePresident2
022",2021-12-07 00:00:00,,pos,neut,pos,neut
The last man standing!✌❤,2021-12-07 00:00:00,,neut,pos,neut,neut
Cez Takeda,2021-12-07 00:00:00,,neut,neut,neut,neut
A very tough question with a great answer👏👏Can't wait to see him raise our flag representing our country for the filipinos sa pinas man or sa ibang bansa❤️❤️,2021-12-07 00:00:00,,pos,neg,neut,neut
Congrats Mr. President!!!,2021-12-07 00:00:00,,pos,neut,neut,neut
We love u bbm.ingat ka palage,2021-12-07 00:00:00,,pos,neut,neut,neut
we love you! my president!❤,2021-12-07 00:00:00,,pos,pos,pos,pos
"Balita ko hinihingi daw ata ng kampo ng kabila yung kopya ng questions.meron
bang ganon😂.anyway mas may key naman sumagot si sir abella kesa sa mga d dumalo kya ok lang..bbm does proves that he has the guts and wisdom to be the next president of the republic of the philippines.als
o kudos to prof. carlos and the panel list of smni.BRAVO👏👏👏",2021-12-07 00:00:00,,pos,neut,neut,neut
"Godbless po future President
BBM♥😇
#MarcosDuterte20
22",2021-12-07 00:00:00,,neg,neut,neut,neut
"❤💚❤💚❤💚❤💚
❣ CONGRATULATIONS
❣
💘YOU DESERVED MY VOTE💘
#MyPresidentFerd
inandEMarcorJr
#UNITEAMBongbong
SaraAndParty
🔴🟢🔴🟢🔴🟢🔴🟢",2021-12-07 00:00:00,,pos,neut,neut,neut
"Sir Ferdinand "" Bongbong "" Marcos at Ma'am Inday Sara Duterte, alam po naming mga kapwa ko PILIPINO na kayo pong dalawa ang makakapagpatulo
y ng magandang pagbabago ng ating bansa. Kasama nyo po kami sa inyong laban. 🔥

Mag iingat po kayo palagi 💕 WE LOVE YOU 💕",2021-12-07 00:00:00,,neg,neg,neut,neut
We love ❤️ you Our next President BBM God Bless you always and you always protect him to both of you VP SARA ✌️👊✌️✌️✌️❤️❤️❤️👊👊👊👊🇸🇽🇸🇽🇸🇽,2021-12-07 00:00:00,,pos,pos,pos,neut
"Congratulations
👏👏👏",2021-12-07 00:00:00,,pos,neut,neut,neut
"Bongbong Marcos I and my grandparents used to watching Apo Marcos Speeches, especially the one he addressed the American nation under President Reagan, he was so full of admiration your dad was, for 6 years old and that was me😘

We’ve grown up in the Philippines under Martial Law never we felt like being a victim by it but in fact, we were fully secured

Then after 52 years later, there was you delivering the most admired debate on your own mission to lead our nation and push to progress not just us your supporters but to all Filipinos inside and outside the Philippines👏❤️🇵🇭🙏

Tara na Inang Bayan Kung Pilipinas gisingin mo na ang buong taong bayan upang magkaroon na ng peace and prosperity

Hint: Way to progressive nation, create affordable housing, create jobs with fair wages, create modern technology, get rid of the greedy companies such as water, energy and minimise imports that can be processed and produced locally

A creative nation will lead its people to creativity

Mayor Inday Sara Duterte for Vice President of the Philippines 2022

#uniteambbmsara2
022

#UnitedWeStand

Don’t",2021-12-07 00:00:00,,pos,neut,neut,neut
Congrats BBM❤💚❤💚🙏🙏🙏🙏,2021-12-07 00:00:00,,pos,neut,neut,neut
So proud of you my President BBM ❣️😊,2021-12-07 00:00:00,,pos,neut,pos,neut
"We love u bbm ,......God Bless po sa lahat ng oras",2021-12-07 00:00:00,,pos,pos,pos,neut
Best Presidential Interview so far!,2021-12-07 00:00:00,,pos,pos,neut,neut
Proud moment in Philippine history. Same feelings with FEM Sr.,2021-12-07 00:00:00,,pos,pos,pos,neut
"Now we know the intellectual level and preparedness of the president that we will vote on May 2022 election. Salute to the staff behind SMNI Debate for doing this with class. Worth to watch. But I wonder where are the other president aspirant??? Answering the line of questions here seems like defending your thesis 😁
Salute to #BBM !!! And those other gentlemen. Very smart!!! ❤️",2021-12-07 00:00:00,,pos,neut,neut,neut
"❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤
️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️❤️❤
️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️ Majority are excited to see this awesome Leaders to lead our country highly Salute to UNITEAM unbreakable God bless Mam Maharlika at Atty Glen Chong, Congreman Pulong Duterte, Toni Gonzaga Soriano, Benhur Abalos, Atty Rodriguez, Mam MJ Quimbao Reyes sa pagsuporta sa UNITEAM unbreakable",2021-12-07 00:00:00,,pos,pos,neut,neut
"Congrats Mr. President.. ang lakas ng mga sagot tagos hanggang puso yung may mas diin..

Abella and Gonzalez kudos din sa inyo ang gaggaling niyo rin pareho mas matalino pa kayo kaysa sa natira",2021-12-07 00:00:00,,pos,neg,neut,neut
"Salute to all the presidential candidates who participated to the SMNI debate.
Sec Gonzales, ka Leody and Gen Abella made their own parade especially Gen Abella but ...
your parade Our future President BBM stood out among the 3!👏👏
You made us all proud! ✌❤",2021-12-07 00:00:00,,pos,pos,neut,neut
Thank you SMNI for raising the bar on how we'll better know the national candidates on how can they handle any situation or crisis that might happen during their reign. And the panelist are tough enough on their questions only smart & intellectual can comprehend. The venue was Cool & Spectacular. Good Job SMNI!,2021-12-07 00:00:00,,pos,neut,neut,neut
"Congratulations
BBM 🇵🇭❤️🥰",2021-12-07 00:00:00,,pos,neut,neut,neut
"KUDOS! KUDOS! KUDOS! KUDOS!
You made us confirm that you are the rightful President for Pinas and its people. We will support you all the way and co-operate to your mission of unity. We pledge our loyalty to the UNITEAM and it's vision. Yahweh bless us in Jesus name AMEN.",2021-12-07 00:00:00,,pos,pos,pos,neut
Jocelyn Queja-Miguel amen i agree in the mighty name of Jesus,2021-12-07 00:00:00,,pos,pos,neut,neut
you're welcome dad 😘,2021-12-07 00:00:00,,pos,pos,neut,neut
My family and friends support you sir BBM.. kahit mga friends kung taga BICOL kayo po Ang iboboto.. God bless always sir stay healthy ..,2021-12-07 00:00:00,,pos,pos,pos,neut
Truly impressive debates...,2021-12-07 00:00:00,,pos,pos,neut,neut
The best po kau Mr Bong Bong Marcos,2021-12-07 00:00:00,,pos,neg,neut,neut
"Great job, My President... #BBMFORPRESIDENT
2022",2021-12-07 00:00:00,,pos,pos,neut,neut
You nailed it! ❤,2021-12-07 00:00:00,,neut,neut,neut,neut
Congrats po Pres.BBM,2021-12-07 00:00:00,,neg,neut,neut,neut
"Hehehe...Yeeeee
ss to BBM. God bless BBM, God bless Philippines. Mabuhay!",2021-12-07 00:00:00,,pos,pos,pos,neut
Soon to be president God bless you po,2021-12-07 00:00:00,,pos,pos,pos,neut
So proud♥️,2021-12-07 00:00:00,,neut,pos,pos,pos
Tindig ni Apo lakay..,2021-12-07 00:00:00,,neut,neut,neut,neut
"Sec Gonzalez & Sec Abella deserves to have a position in the next administration,
high respect to them both. BBM❤SARA💚",2021-12-07 00:00:00,,pos,neut,neut,neut
"You nailed it BBM, asan yung mga, nagpaparatang na wala ka natapos na degree, sila ang umatras sa intellectual debate. I stand by you our next Commander in Chief, you have the heart, the knowledge and the capacity to rule our country. Philippines will be great again. 💪 💪 💪",2021-12-07 00:00:00,,pos,neg,neut,neut
"The best ka talaga idol, proud ako sau my president ❤️❤️❤️",2021-12-07 00:00:00,,pos,pos,pos,pos
bbm solid,2021-12-07 00:00:00,,pos,neut,neut,neut
"Congratulations
Mr. President. CLAIM IT🙏😇❤️❤️❤️",2021-12-07 00:00:00,,pos,neut,neut,neut
"Grabe po ang dami lalo ang humanga sa inyo. Si usec Lorraine na anti Marcos ay pro bbm na ngayon, she is sooo proud of you sir bbm and also ka Eric , napahanga sila sa sagot nyo about NPA at sa iba pang tanong na nasagot po ninyo ng maayos, Kayo po ang hinangaan nila at naramdaman nila sa puso at isip ninyo na may sagot sa kahirapan at problema ng bansa.",2021-12-07 00:00:00,,neg,neg,neut,neut
My heart is with you Future Pres BBM💝. Lets make this nation great again.✌❤,2021-12-07 00:00:00,,pos,neut,neut,neut
"We are so proud of you our future president❤💚
Good job😘",2021-12-07 00:00:00,,pos,pos,pos,pos
"Congratulations
future President BBM salute ❤💚",2021-12-07 00:00:00,,pos,neut,neut,neut
Congrats goodluck and godbless BBM and Sarah Duterte,2021-12-07 00:00:00,,pos,neut,neut,neut
"Congratulations
my pres👏👏",2021-12-07 00:00:00,,pos,neut,neut,neut
You nailed it Sir ♥️💚,2021-12-07 00:00:00,,neut,neut,neut,neut
Joodjob bbm ❤💚,2021-12-07 00:00:00,,neut,neut,neut,neut
"Congratulations
President BBM",2021-12-07 00:00:00,,pos,neut,neut,neut
"Mas magaling pa ang mga bagong station sa pag ho host nang ganyan d tulad nang iba na kulang nalang hubaran at sampalin ang kanilang bisita sa programa , sila ba ang salamin nang mga pilipino na nakilala natin nakakalungkot.",2021-12-07 00:00:00,,neut,neg,neut,neut
"we love you bbm
pride of ilocos region ❤️❤️❤️",2021-12-07 00:00:00,,pos,neut,pos,neut
"Godbless my President❣️
#BBMSARA2022",2021-12-07 00:00:00,,neut,pos,neut,neut
Congrats BBM!,2021-12-07 00:00:00,,pos,neut,neut,neut
"💫Congratulations
💫Sir Bongbong Marcos, very ❤️Smart, so Intelligent、You
’re a True Leader in Heart, Mind & Spirit❤️Godbless You More 😇😇😇",2021-12-07 00:00:00,,pos,pos,neut,neut
Anne Bayon yes ate anne yan yun kinukutya nila anti na my utak hindi litaw isip😂 siraan man nila si bbm still marami my gusto...bbm♥️✌️,2021-12-07 00:00:00,,pos,neut,neut,neut
"Mona Bayon 🌟🤗😊True、I know , im following his activities😇",2021-12-07 00:00:00,,neut,neut,neut,neut
"Congratulations
👏👏👏",2021-12-07 00:00:00,,pos,neut,neut,neut
You nailed it as always ✨❤️,2021-12-07 00:00:00,,neut,neut,neut,neut
GOOD JOB PO SIR BBM SOLID GOD BLESS ❤✌👊🙏,2021-12-07 00:00:00,,pos,pos,pos,pos
Congrats Sir Ferdinand! ❤️,2021-12-07 00:00:00,,pos,neut,neut,neut
Bbm sarah solid kailokano,2021-12-07 00:00:00,,pos,neut,neut,neut
Congrats my future president!✌❤😇,2021-12-07 00:00:00,,pos,neut,neut,neut
"CONGRATULATIONS
you did very well Apo Bongbong!",2021-12-07 00:00:00,,pos,neut,neut,neut
"YES SIR!! Good job po, future President!! Kudos to SMNI News for their amazing Presidential Debate last night. And also to all the panelists, napakaganda ng mga tanong at pagdeliver. 🥰",2021-12-07 00:00:00,,pos,pos,pos,pos
"BBM u are the BEST!Congratula
tions!
We LOVE youuuuuuuuuuuu ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
#marcosLoyalistH
ongkong✌️✌️",2021-12-07 00:00:00,,pos,neut,pos,neut
Congrats and KEEP SAFE PO MAY FUTURE PRESIDENT BBM❤️💚,2021-12-07 00:00:00,,pos,neut,neut,neut
I am proud of you BBM you are the best 💯👍,2021-12-07 00:00:00,,pos,pos,pos,pos
So smart BBM. Praying for you.,2021-12-07 00:00:00,,pos,neut,neut,neut
Congrats po🎉❤️✌️,2021-12-07 00:00:00,,pos,pos,neut,neut
My President ♥️ bilang Isang OFW Sana mayroon din kaung mas pinagandang plataporma para sa mga katulad namin,2021-12-07 00:00:00,,neut,neg,neut,neut
Congrats sir Bong Bong.soon to be president,2021-12-07 00:00:00,,pos,neut,neut,neut
May the leading of the God’s👆🏽holy spirit😇 always be w/ you to guide & protect you...our future president in 2022—BBMarcos.🦅👍🏿🇵🇭🙏🏾✌🏽,2021-12-07 00:00:00,,pos,neut,neut,neut
