text,timestamp,like_count,vaderSentiment,naiveBayesSentiment,svmSentiment,logisticRegressionSentiment
I salute you my president BBM solid,2021-12-07 00:00:00,,positive,positive,positive,positive
Great job sir! 👍,2021-12-07 00:00:00,,positive,positive,positive,positive
"Proud of you our Next Philippine President.Keep safe always 🙏🙏🙏
#BBM
#UniTeamBBMSARA",2021-12-07 00:00:00,,positive,positive,positive,positive
Very proud of you our next president Ferdinand Bongbong Marcos 👌👍keep safe and God bless always. Make Philippines be proud again🙏,2021-12-07 00:00:00,,positive,positive,positive,positive
"congratulations
po you made it..👏👏",2021-12-07 00:00:00,,positive,positive,positive,positive
San Diego for Bong Bong he is the man !!!!,2021-12-07 00:00:00,,neutral,positive,neutral,neutral
"We are very PROUD of you sir BONG BONG MARCOS ...our next President... ❤💚 Ikaw ang leader na kailangan ng sambayanang Pilipino,
Para sa tunay na pagbabago..✌👊 God bless you po sir.",2021-12-07 00:00:00,,positive,positive,positive,positive
Congrats po apo FERDINAND BONG BONG MARCOS THE NEXT PRESIDENT GOD BLESS YOU PO SIR BBM.,2021-12-07 00:00:00,,positive,positive,positive,positive
"Kudos to the 4 gentlemen 👏👏👏👏 the debate gave us lots of insights and realizations. Adding up to my firm belief that BBM is more than ready to be the next President is the admiration for the other 3 candidates. Well done SMNI and brilliant Panelists, the bar is set high for the next debates, big challenge for CNN, I hope you can do the same😁",2021-12-07 00:00:00,,positive,positive,positive,positive
"I humbly ask the future President Bongbong Marcos to give subsidies financial support for the salary of struggling private school teachers from government fundings, our family owns a struggling private Grade School.Please help the Struggling private school too***",2021-12-07 00:00:00,,negative,neutral,neutral,neutral
D best ever ❤❤❤,2021-12-07 00:00:00,,positive,positive,positive,positive
Good job Sir! So proud ❤❤❤❤,2021-12-07 00:00:00,,positive,positive,positive,positive
Jane Diaz Vln indeed ate!! 💯☝️,2021-12-07 00:00:00,,neutral,positive,positive,neutral
Yana Diaz Mostajo yes Driks. Mahalin nating ang Pilipinas para Sama sama tayong babangon muli. GANUN dpat,2021-12-07 00:00:00,,positive,positive,neutral,neutral
Jane Diaz Vln ✌👊💪,2021-12-07 00:00:00,,neutral,positive,neutral,neutral
"Dante Custodio Delos Santos korek
❤❤❤💚💚💚",2021-12-07 00:00:00,,neutral,neutral,neutral,neutral
"Congratulations
po to our future president 👏👏👏",2021-12-07 00:00:00,,positive,positive,positive,positive
"The 4 candidates who didn’t attend the debates are obviously doesn’t want to take the risk of losing their votes.
Because they know the questions will be harder and intense. They have to show knowledge and intelligence (live) to people with impromptu follow up questions from panelists which I doubt they all have. These panelists are not celebrities or journalists who can just ask easy peasy kindergarten questions. Their skills are specialised in political science. Every words from the candidates are analysed and measured.",2021-12-07 00:00:00,,positive,negative,negative,negative
MABUHAY !!!! Bong Bong MARCOS God bless you🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻✌️✌️✌️🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭,2021-12-07 00:00:00,,positive,positive,positive,positive
Thanks President Bongbong for making us proud.. God bless.,2021-12-07 00:00:00,,positive,positive,positive,positive
You are the best among the rest BBM😘,2021-12-07 00:00:00,,positive,positive,positive,positive
Joy-Joy Sion Carna BBM❤️❤️,2021-12-07 00:00:00,,neutral,positive,neutral,neutral
"This is the kind of debate that we need ❤️
Thank you for your Father who shaped and taught you pops ☺️☺️",2021-12-07 00:00:00,,positive,positive,positive,positive
"Congrats sir, The next President! ❤",2021-12-07 00:00:00,,positive,positive,positive,positive
Congratulations,2021-12-07 00:00:00,,positive,positive,positive,positive
"Intelligent platform, respectful and vibrant debate.",2021-12-07 00:00:00,,positive,positive,neutral,neutral
"Congratulations
our next president BBM ❤️🙏",2021-12-07 00:00:00,,positive,positive,positive,positive
"Congratulations
Sir BBM your the best👏👏",2021-12-07 00:00:00,,positive,positive,positive,positive
"Congratulations
Sir BBM👍👏",2021-12-07 00:00:00,,positive,positive,positive,positive
God bless you always sir Bongbong Marcos and keepsafe always 🙏,2021-12-07 00:00:00,,positive,positive,positive,positive
Yes very very strong leader next,2021-12-07 00:00:00,,positive,positive,positive,positive
"Congratulations
paps ✌️❤️",2021-12-07 00:00:00,,positive,positive,positive,positive
Good job sir. Looking forward to hear more of this kind of debate- sensible!😀,2021-12-07 00:00:00,,positive,positive,positive,positive
Solid po here my mom and my family po❤✌,2021-12-07 00:00:00,,negative,positive,neutral,positive
"Congratulations
Sir BBM! You did a good job! 👏👏👏

..and I also want to express my congratulatory to the three brave candidates as well for having the guts to show up! 👍

#BBM4President20
22
#MayorIndaySarah
4VicePresident2
022",2021-12-07 00:00:00,,positive,positive,positive,positive
The last man standing!✌❤,2021-12-07 00:00:00,,neutral,neutral,neutral,neutral
Cez Takeda,2021-12-07 00:00:00,,neutral,neutral,neutral,neutral
A very tough question with a great answer👏👏Can't wait to see him raise our flag representing our country for the filipinos sa pinas man or sa ibang bansa❤️❤️,2021-12-07 00:00:00,,positive,positive,positive,positive
Congrats Mr. President!!!,2021-12-07 00:00:00,,positive,positive,positive,positive
We love u bbm.ingat ka palage,2021-12-07 00:00:00,,positive,positive,positive,positive
we love you! my president!❤,2021-12-07 00:00:00,,positive,positive,positive,positive
"Balita ko hinihingi daw ata ng kampo ng kabila yung kopya ng questions.meron
bang ganon😂.anyway mas may key naman sumagot si sir abella kesa sa mga d dumalo kya ok lang..bbm does proves that he has the guts and wisdom to be the next president of the republic of the philippines.als
o kudos to prof. carlos and the panel list of smni.BRAVO👏👏👏",2021-12-07 00:00:00,,positive,positive,positive,positive
"Godbless po future President
BBM♥😇
#MarcosDuterte20
22",2021-12-07 00:00:00,,negative,positive,positive,positive
"❤💚❤💚❤💚❤💚
❣ CONGRATULATIONS
❣
💘YOU DESERVED MY VOTE💘
#MyPresidentFerd
inandEMarcorJr
#UNITEAMBongbong
SaraAndParty
🔴🟢🔴🟢🔴🟢🔴🟢",2021-12-07 00:00:00,,positive,positive,positive,positive
"Sir Ferdinand "" Bongbong "" Marcos at Ma'am Inday Sara Duterte, alam po naming mga kapwa ko PILIPINO na kayo pong dalawa ang makakapagpatulo
y ng magandang pagbabago ng ating bansa. Kasama nyo po kami sa inyong laban. 🔥

Mag iingat po kayo palagi 💕 WE LOVE YOU 💕",2021-12-07 00:00:00,,negative,positive,positive,positive
We love ❤️ you Our next President BBM God Bless you always and you always protect him to both of you VP SARA ✌️👊✌️✌️✌️❤️❤️❤️👊👊👊👊🇸🇽🇸🇽🇸🇽,2021-12-07 00:00:00,,positive,positive,positive,positive
"Congratulations
👏👏👏",2021-12-07 00:00:00,,positive,positive,positive,positive
"Bongbong Marcos I and my grandparents used to watching Apo Marcos Speeches, especially the one he addressed the American nation under President Reagan, he was so full of admiration your dad was, for 6 years old and that was me😘

We’ve grown up in the Philippines under Martial Law never we felt like being a victim by it but in fact, we were fully secured

Then after 52 years later, there was you delivering the most admired debate on your own mission to lead our nation and push to progress not just us your supporters but to all Filipinos inside and outside the Philippines👏❤️🇵🇭🙏

Tara na Inang Bayan Kung Pilipinas gisingin mo na ang buong taong bayan upang magkaroon na ng peace and prosperity

Hint: Way to progressive nation, create affordable housing, create jobs with fair wages, create modern technology, get rid of the greedy companies such as water, energy and minimise imports that can be processed and produced locally

A creative nation will lead its people to creativity

Mayor Inday Sara Duterte for Vice President of the Philippines 2022

#uniteambbmsara2
022

#UnitedWeStand

Don’t",2021-12-07 00:00:00,,positive,positive,positive,positive
Congrats BBM❤💚❤💚🙏🙏🙏🙏,2021-12-07 00:00:00,,positive,positive,positive,positive
So proud of you my President BBM ❣️😊,2021-12-07 00:00:00,,positive,positive,positive,positive
"We love u bbm ,......God Bless po sa lahat ng oras",2021-12-07 00:00:00,,positive,positive,positive,positive
Best Presidential Interview so far!,2021-12-07 00:00:00,,positive,positive,positive,positive
Proud moment in Philippine history. Same feelings with FEM Sr.,2021-12-07 00:00:00,,positive,positive,positive,neutral
"Now we know the intellectual level and preparedness of the president that we will vote on May 2022 election. Salute to the staff behind SMNI Debate for doing this with class. Worth to watch. But I wonder where are the other president aspirant??? Answering the line of questions here seems like defending your thesis 😁
Salute to #BBM !!! And those other gentlemen. Very smart!!! ❤️",2021-12-07 00:00:00,,positive,positive,positive,positive
"❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤
️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️❤️❤️❤️❤️❤
️❤️❤️❤️❤️❤️❤️❤️
❤️❤️❤️ Majority are excited to see this awesome Leaders to lead our country highly Salute to UNITEAM unbreakable God bless Mam Maharlika at Atty Glen Chong, Congreman Pulong Duterte, Toni Gonzaga Soriano, Benhur Abalos, Atty Rodriguez, Mam MJ Quimbao Reyes sa pagsuporta sa UNITEAM unbreakable",2021-12-07 00:00:00,,positive,positive,positive,positive
"Congrats Mr. President.. ang lakas ng mga sagot tagos hanggang puso yung may mas diin..

Abella and Gonzalez kudos din sa inyo ang gaggaling niyo rin pareho mas matalino pa kayo kaysa sa natira",2021-12-07 00:00:00,,positive,positive,positive,positive
"Salute to all the presidential candidates who participated to the SMNI debate.
Sec Gonzales, ka Leody and Gen Abella made their own parade especially Gen Abella but ...
your parade Our future President BBM stood out among the 3!👏👏
You made us all proud! ✌❤",2021-12-07 00:00:00,,positive,positive,positive,positive
Thank you SMNI for raising the bar on how we'll better know the national candidates on how can they handle any situation or crisis that might happen during their reign. And the panelist are tough enough on their questions only smart & intellectual can comprehend. The venue was Cool & Spectacular. Good Job SMNI!,2021-12-07 00:00:00,,positive,positive,positive,positive
"Congratulations
BBM 🇵🇭❤️🥰",2021-12-07 00:00:00,,positive,positive,positive,positive
"KUDOS! KUDOS! KUDOS! KUDOS!
You made us confirm that you are the rightful President for Pinas and its people. We will support you all the way and co-operate to your mission of unity. We pledge our loyalty to the UNITEAM and it's vision. Yahweh bless us in Jesus name AMEN.",2021-12-07 00:00:00,,positive,positive,positive,positive
Jocelyn Queja-Miguel amen i agree in the mighty name of Jesus,2021-12-07 00:00:00,,positive,positive,neutral,neutral
you're welcome dad 😘,2021-12-07 00:00:00,,positive,positive,positive,positive
My family and friends support you sir BBM.. kahit mga friends kung taga BICOL kayo po Ang iboboto.. God bless always sir stay healthy ..,2021-12-07 00:00:00,,positive,positive,positive,positive
Truly impressive debates...,2021-12-07 00:00:00,,positive,positive,positive,positive
The best po kau Mr Bong Bong Marcos,2021-12-07 00:00:00,,positive,positive,positive,positive
"Great job, My President... #BBMFORPRESIDENT
2022",2021-12-07 00:00:00,,positive,positive,positive,positive
You nailed it! ❤,2021-12-07 00:00:00,,neutral,positive,positive,positive
Congrats po Pres.BBM,2021-12-07 00:00:00,,negative,positive,positive,positive
"Hehehe...Yeeeee
ss to BBM. God bless BBM, God bless Philippines. Mabuhay!",2021-12-07 00:00:00,,positive,positive,positive,positive
Soon to be president God bless you po,2021-12-07 00:00:00,,positive,positive,positive,positive
So proud♥️,2021-12-07 00:00:00,,neutral,positive,positive,positive
Tindig ni Apo lakay..,2021-12-07 00:00:00,,neutral,neutral,neutral,neutral
"Sec Gonzalez & Sec Abella deserves to have a position in the next administration,
high respect to them both. BBM❤SARA💚",2021-12-07 00:00:00,,positive,positive,positive,positive
"You nailed it BBM, asan yung mga, nagpaparatang na wala ka natapos na degree, sila ang umatras sa intellectual debate. I stand by you our next Commander in Chief, you have the heart, the knowledge and the capacity to rule our country. Philippines will be great again. 💪 💪 💪",2021-12-07 00:00:00,,positive,positive,positive,positive
"The best ka talaga idol, proud ako sau my president ❤️❤️❤️",2021-12-07 00:00:00,,positive,positive,positive,positive
bbm solid,2021-12-07 00:00:00,,positive,positive,neutral,neutral
"Congratulations
Mr. President. CLAIM IT🙏😇❤️❤️❤️",2021-12-07 00:00:00,,positive,positive,positive,positive
"Grabe po ang dami lalo ang humanga sa inyo. Si usec Lorraine na anti Marcos ay pro bbm na ngayon, she is sooo proud of you sir bbm and also ka Eric , napahanga sila sa sagot nyo about NPA at sa iba pang tanong na nasagot po ninyo ng maayos, Kayo po ang hinangaan nila at naramdaman nila sa puso at isip ninyo na may sagot sa kahirapan at problema ng bansa.",2021-12-07 00:00:00,,negative,neutral,neutral,neutral
