text,timestamp,like_count,sentiment
congratulations po!,2021-12-07 0:00:00,,positive
"god bless you our future president, lahat ng ofw inabangan ang debate marcos idi, ita ken agnanayun.",2021-12-07 0:00:00,,positive
congratulations po sir president bbm you have proven your worth to be voted by the majority of voters,2021-12-07 0:00:00,,positive
we love you bbm our next president uniteam,2021-12-07 0:00:00,,positive
so proud of this presidential debate hindi describe in one word tas 2 words pa sagot.,2021-12-07 0:00:00,,positive
salute for an outstanding performance on an intellectually charged debate. though hoping that you would reconsider to adopt a multi party style parliamentary system rather than the twoparty system. kudos for answering those hard questions dead on!,2021-12-07 0:00:00,,positive
i am so proud of you mr.bongbong marcos,2021-12-07 0:00:00,,positive
bbm is the smartest second is abela.kulelat sa sagot ung isang npa.,2021-12-07 0:00:00,,positive
"ang intense ng mga tanong, specially dr. carlos pero ang galing nio parin pong sumagot",2021-12-07 0:00:00,,neutral
"very very proud of you pops, you never fail to amaze us with your brilliance.. gusto ko yung debate nyo ni prof carlos",2021-12-07 0:00:00,,positive
i am so proud of you bbmforpresident 2022,2021-12-07 0:00:00,,positive
marcos parin..he is the greatest president of all time.,2021-12-07 0:00:00,,positive
congratulations uniteam bbmsara,2021-12-07 0:00:00,,positive
goo my president! god is your strength!,2021-12-07 0:00:00,,positive
congats bbm. sana po pag naupo na kayo bilang pangulo ay kunin nyo bilang cabinet members sila sir gonzales at sir abella. dahil nasa puso din po nila ang makatulong sa bayan at maganda din ang mga sagot nila.,2021-12-07 0:00:00,,neutral
proud of you sir bongbong marcos..,2021-12-07 0:00:00,,positive
hello po sir bbm ingat po kayo lagi and alagaan niyo po sarili niyo lalo napo si sandro hahaha mahal na mahal po namin kayo! god bless my future president!,2021-12-07 0:00:00,,positive
bbm lmg sakalam khit s ice 😂😂,2021-12-07 0:00:00,,neutral
the great president 2022 bbm bbm bbm,2021-12-07 0:00:00,,positive
you did fantastic job my president! we love you,2021-12-07 0:00:00,,positive
congratulations,2021-12-07 0:00:00,,positive
good job kuya president bbm god bless mabuhay ka ang galing mo talaga,2021-12-07 0:00:00,,positive
galing nga po nalaman ntin n bagsak tlaga.ang bansa kailangan pagbbgo at makaisa ng maiag ptuloy nyaa ang pagbagon ng pilipinas,2021-12-07 0:00:00,,neutral
hello cousin same family name,2021-12-07 0:00:00,,neutral
we will get through.. in spite of the hatred of the pinks..,2021-12-07 0:00:00,,positive
"kahit ano pong paninira sa inyo, solid marcos pa rin pagpalain pa po kayo ng amang makapangyarihan sa lahat bbmsara",2021-12-07 0:00:00,,neutral
bbm is ready for presidency..th e rest runner ups..the debate is a sign of a classic unification for our country..gal ing sumagot ni bbm mana sa tatay..,2021-12-07 0:00:00,,neutral
"you did well, bbm! we're proud of you! there is nothing that can changed my choice, my family's choice! uniteam bbmsara2022",2021-12-07 0:00:00,,positive
it was a good fight sir!,2021-12-07 0:00:00,,positive
the best among the best,2021-12-07 0:00:00,,positive
sama sama tayong babangon muli uniteambbmsara proudngakailyan tiilocano,2021-12-07 0:00:00,,neutral
we will be in good hands in any of the marcoses generation.,2021-12-07 0:00:00,,positive
kudos you nailed it,2021-12-07 0:00:00,,positive
"mao ni sakto nga ""debate"" babe. dili pareha atong isa murag ""game show talk show""",2021-12-07 0:00:00,,neutral
princess aline nonieh zorayda casinabe improso korek! dapat lng sab nga wla gi tunga c bbm ato oi. way pulos toa😂 na excite ko sa feb 27 kang mama len. may lng unta og mag inom daan sa tambal ayha mag debate babe😂,2021-12-07 0:00:00,,positive
congratulations my president bbm,2021-12-07 0:00:00,,positive
super impressive and brainless po kyo sir i admire u so much dor being a good and wise man welove and support u po sir marcos ang gling galing nyo po hangang hnga ako sa tgalay nong talino wla apo akong msbi 😍😍godbless po,2021-12-07 0:00:00,,positive
i think you did extremely well mr bbm..mayor inday next..,2021-12-07 0:00:00,,positive
apo bongbong marcos ang aking presidente sana po gawin nyo 1 rate na lang ang minimum wage sa buong bansa wala ng provincial rate para hindi na pumunta sa maynila ang mga taga probinsya para magtrabaho dahil mas mataas ang sahod kaya lang madami ang kokontra mga mayari ng negosyo na nakaupo sa gobyerno o pribado man na nakikinabang sila lang yumayaman lalo lang lumalaki ang agwat ng mahihirap sa mayaman pati po endo ay wakasan na kumikita lang ang mga agency sana ito po maging legacy nyo sa mga manggagawa na mas madami kesa sa mga guro tulad ng 13th monthpay ni apo makoy.. salamat po,2021-12-07 0:00:00,,neutral
ang ganda po ng debate kagabi..1st tym ng history yata yung ganung debate?may respito sa kapwa kandidato..than ks smni magaganda mga tanong nyo very intelligent sila lahat. nag top 1 c bbm namin sa klase sayang nag absent yung iba bbmforpresident 2022,2021-12-07 0:00:00,,neutral
"what you showed in the debate last night was impressive. congratulations , president bongbong marcos!",2021-12-07 0:00:00,,positive
congrats smni.. congrats panelists.. congrats bbm..,2021-12-07 0:00:00,,positive
i salute you sir bbm brilliant answers from the heart and very knowledgeable sa lahat ng issue at i notice lang to all the candidates ikaw lang po ang may suot ng philippine flag pin parang father nyo po mapagmahal sa bansa natin,2021-12-07 0:00:00,,positive
so proud of you popss,2021-12-07 0:00:00,,positive
we love you pops yung mga kaklase mong absent kasi may thesis defense kayo hays hahahahahahahah a.. im so proud of you,2021-12-07 0:00:00,,positive
proud salute to our future president bbm vp sarah uniteam,2021-12-07 0:00:00,,positive
galing ninyo po sir sumagot sa lahat ng mga tanung. god bless you sir. ingat ka po parti.,2021-12-07 0:00:00,,positive
you are the best among the rest!,2021-12-07 0:00:00,,positive
when you will be proclaim as pres. in the phil..please take prof. carlita carlos as one of your cabinet adviser.,2021-12-07 0:00:00,,neutral
congratulations my pbbm,2021-12-07 0:00:00,,positive
"congratulations sir bbm, the best ka pay laeng kanyami nga ilocano, mabuhay apo",2021-12-07 0:00:00,,positive
the future president.god bless always apo bong bong!!,2021-12-07 0:00:00,,positive
godbless you po future president of the philippines . we love you bbm,2021-12-07 0:00:00,,positive
you did a good job my presidentcongratulations,2021-12-07 0:00:00,,positive
"ang galing nyo pong sumagot sir, very consistent at concise. congratulations .",2021-12-07 0:00:00,,positive
we are so proud of you our future president of the philippines bbmsarafor2022 bbmforpresident 2022,2021-12-07 0:00:00,,positive
napakabrillian t talaga. bbm definitely knows his stuff and he can easily pull it off when confronted with a situation.,2021-12-07 0:00:00,,positive
"at least these 4 aspirant presidential candidates proven their knowledges as a future leader of our country . mas nakilala yung galing at lalim ng kaalaman nila , i salute and my great respect for them . ang ga galing nilang sumagot , besides bbm it was really a surprised yung 3 alam naman natin na marami di sila kilala masyado . in my own views , if bbm elected , offer them a government position based on their talent, maaring makatulong sila .",2021-12-07 0:00:00,,positive
your the best at pinakmatalino apo ubing marcos sna sa darating na election maipanalo ntin ang laban pra kdagiti kakabsat taokw ang gusto nmin mging next fatherpresiden t of our countryagkaika isa tauagbiag kau apo ubing marcos!,2021-12-07 0:00:00,,positive
"sir bbm, sana po pag naka upo na po sa malakanyang.. ibalik po ang kadiwa store sa bawat barangay para mabili muli ng murang bigas, asukal, de lata at noodles..",2021-12-07 0:00:00,,neutral
"obet sison sure po un ibbalik lahat un number one may magandang kalooban lalo na sa mahhirap po hnd sa sakim ang mga marcos..kumpara sa mga nakaraan,,sa mga namuno wlng ginhawa ang buhay,,nagbago lng nasimulan ng du30 administration, ,kaya ngaun na ang panahon mabago ang lahat,,bbm for president 2022 wla ng mabbago",2021-12-07 0:00:00,,neutral
obet sison matutupad yan pati kuryente at tubig mabuti nga sa lugar nila ni marcos ng may windwill 50 pesos lang ang binbayaran may tv na at ref. pa.,2021-12-07 0:00:00,,neutral
"so proud of you, my president!",2021-12-07 0:00:00,,positive
"congrats to bbm.. you definitely slayed the debatearticula te, fine gent with a brillant mind!..kudos",2021-12-07 0:00:00,,positive
congrats sir bbm our future president 😍 malayo man po ako lagi pa rin nakasubay2 sa ano mang ganap nyo po dyan sa pinas you will always have my support and the entire ofw.. god bless and keep safe mr.president watching from sg mabuhay ang pilipinas mabuhay ang pilipino bbmismypresiden t2022,2021-12-07 0:00:00,,positive
napangiti nyo po si prof. yiee,2021-12-07 0:00:00,,neutral
a total standout!!,2021-12-07 0:00:00,,positive
congratulations po paps!,2021-12-07 0:00:00,,positive
the four of them had eloquently answered all the issues raised by the panelists. iyong 4 na pres aspirants ng absent kc d nka kuha ng advance questions,2021-12-07 0:00:00,,positive
nakatugma sa lyrics ng wonderful world,2021-12-07 0:00:00,,positive
carly cabrera that is my favorite song. tugma sa favorite kong mga tao. bbmsara,2021-12-07 0:00:00,,positive
ang galing nilang apat jan. the best presidential debate.. very respectful sa isatisa. nagjojoinforce mga utak nila sa problema ng bansa.. wlang siraan.. tlgang mkikita mong may mga pinag aralan. galing.. kudos to smni.ung apat absent.. natakot.. naduwag kay clarita. na pang thesis ang question,2021-12-07 0:00:00,,positive
"napaka galing mo dun paps..,,pinahanga mo nnmn po ulit kami..sana po maka attend ka pa sa mga ganitong klaseng debate..wag yung dun sa puro bangayan..yung gnito lang mas msarap po pakinggn yung plataporma kesa paninira..ipapa nalo po namin kyo ni inday sara sa mayo 9, 2022",2021-12-07 0:00:00,,neutral
goodluck sir sa next debate niyo galing po mga sagot niyo kagabe lalo about sa education at sa mga guro natin nataasan ang kanila sweldo at tustusan ang knila pangailang kasi nakakaawa po ang atin mga public teacher..,2021-12-07 0:00:00,,positive
congratulations you are the best next president 2022,2021-12-07 0:00:00,,positive
"congrats sir bbm, kitang kita ang mula sa puso nyong pagsagot sa mga tanong, lagi po namin kayong ipapanalangin na gabayan kayo ng diyos sa bawat nyong adhikain, mabuhay ang pilipinas, mabuhay ang pilipino. bbmsara",2021-12-07 0:00:00,,positive
congratulations,2021-12-07 0:00:00,,positive
congratulations we love you bbm great job,2021-12-07 0:00:00,,positive
im so proud that bbm is my president,2021-12-07 0:00:00,,positive
you did a great job!,2021-12-07 0:00:00,,positive
the best of all the best our next president,2021-12-07 0:00:00,,positive
congratulations manong bmm,2021-12-07 0:00:00,,positive
