text,created_at,like_count,,,,,,
@choy_kapitan Yung bulag din na bata binully din ng kkampink. Pero  nakita agad ng magulang yung mga comment kaya  nakapag salita agad ang nanay at tatay   Ano na ang nangyayari ngayon sa mga kabataan simula ng  mag campaign kay leni.,2022-05-07 23:06:20,1,,,,,,
Leni-Kiko pleasee😭🌷✨,2022-05-07 23:06:14,3,,,,,,
"@renebows next time alfred— hihi!! see you (sa rv con / rv events), sana si leni at kiko na ang pres at vp!! 😍😍",2022-05-07 23:06:13,1,,,,,,
@earlerrevere leche! magchat ka kung papunta ka na sa bahay kasi hindi ko nakuha kay trixie yung shirt. nagka-anshahan for leni kiko 🤣,2022-05-07 23:05:58,0,,,,,,
@MaxSant09498643 @Lakas_CMDph Ngayon naging pro-mathematician kayo ha try niyo alamin ilang percent si Leni sa lunes?,2022-05-07 23:05:53,0,,,,,,
So proud of all my friends and family who campaigned for Ma'am Leni. Sana manalo tayo. 🇵🇭,2022-05-07 23:05:51,2,,,,,,
@szartr tea tree oil helped me,2022-05-07 23:05:44,0,,,,,,
"Naiiyak din ako kasi sa dmi ng mga trolls at umaaway sa mga kakampink at binabash si VP Leni na hindi ko pdin gets, now look at us! Look what we made! Plus naiiyak ako kasi ako lang mag isa sa pamilya ko ang tumindig PERO sabi nga ni VP Tumindig ka at may titindig sa tabi mo. 💕",2022-05-07 23:05:40,0,,,,,,
It’s just an option between 1.) Did you like how the Aquino’s led? 2.) Did you like how the Marcos’ led? If #1 - Leni If #2 - Bbm Kung wala kang alam sa history at puro socmed lang source mo. Tang ina ka mag basa ka ng libro,2022-05-07 23:05:39,0,,,,,,
Potaena yung pinsan kong pogi tumindig din at nagpunta sa rally ni VP Leni nakakatuwa na marami kami sa pamilya na naniniwala sa Gobyernong Tapat Angat Buhay Lahat🥰,2022-05-07 23:05:35,1,,,,,,
"@leni_gintonic Yep. Because they are the carbon Trudeau wants to reduce. Poor, sick, disabled, elderly, and FN. All top priority for the jab because government ""cares"".   Pretty sure the jab will take care of sterilizing many. Of course puberty blockers for kids, surgeries. . . Already there.",2022-05-07 23:05:29,1,,,,,,
@GooglePH GOD has made LENI a runaway winner,2022-05-07 23:05:04,0,,,,,,
"Grabeng proud ko kay mama leni, maski international news pinupuri siya sa pagiging transparent at hardworking niya.",2022-05-07 23:05:01,1,,,,,,
tawang tawa ako sa afams for leni HAHAHAHA,2022-05-07 23:04:57,0,,,,,,
"@COMELEC the truth is tell officials is confirmed that BBM is not president he was cheated and SWS survey is wrong 58% our Kababayan OFW absentee voting must counted by Leni Kiko vote 23% turn into 60% ibaba si BBM called hindi na bagong uli, tayo'y kulay rosas ng ating bukas.",2022-05-07 23:04:32,0,,,,,,
"@justdontassume @minterwinjeong May mga tao talaga na ayaw kay Leni. Kahit ako and my wife, initially, didnt like her, for varying reasons, more of an Isko or Ping kami ..but oh well nagbago na pananaw namin &amp; ok na sya to us now, so ganun talaga life. Just like you, we'll vote anyone except Marcos nga lang 😅",2022-05-07 23:04:28,0,,,,,,
@vivaPINAS Best wishes to Pres Leni,2022-05-07 23:04:24,0,,,,,,
"Yung nanay mong ang aga tumalak pero dahil GV ang dala ng MDA kagabi nila Veeps, deadma nalang 😂 Ang ganda ng  influence ni mother Leni HAHAHAH",2022-05-07 23:04:19,0,,,,,,
"Utak ko ngayon: ""ANG PRESIDENTE!! LENI ROBREDO!! BISE PRESIDENTE!! KIKO PANGILINAN!! GOBYERNONG TAPAT! ANGAT BUHAY LAHATT!!""  ""LENI! KIKO! LENI! KIKO! LENI! KIKO!""  ""LIWANAGGG SA DILIIMMMMM!!!!!""  ""IBABA ANG FLAG! IBABA ANG FLAGG!!""  ""WALA KAMI MARINIG!! SOUND SYSTEM!!""",2022-05-07 23:04:15,7,,,,,,
"05.07.22  Iwan ko to dito. Pag natalo si Leni, ipopost ko to sa fb.  HINDI AKO NAGSISISI NA NANDIGAN AKO PARA SA TAMA.  Dahil alam mo, kagaya ng mga tulad kong lumaban, hindi yung kandidato ko yung naging talo dito. Kundi yung bansang to.",2022-05-07 23:04:11,0,,,,,,
"@uneedtoletgo Indeed! Same for me. Hearing Leni and Kiko and her senatorial slate re-assured us last night, wiped all@my fears. They are indeed God’s grace to all of us. His message was clear last night.",2022-05-07 23:04:05,2,,,,,,
@InaReformina Sabi. Ng kakampink bkit daw 1 million nde siksik may butas butas pa haha hello 30 hactares Po yan sobra lahak  kumpara mo don sa area ni Leni na sobra liit Ng daanan nsa 4 hectares lang paano kaya Sila Ng kaysa 750k daw Sila ano un patung patung😂😂,2022-05-07 23:04:05,6,,,,,,
Lord God! Leni Robredo for President! Please po! 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻😔😔💗💗💗💓💓💖💖🌸🌸🎀🎀,2022-05-07 23:04:04,0,,,,,,
"@lenirobredo Salamat VP Leni, ikaw ang bumuhay sa mga damdaming maka Pilipino sa aming lahat. Mabuhay ka, Ikaw ang aming Pangulo.",2022-05-07 23:03:56,0,,,,,,
"@AileneIrenea @thezrasalazar @queen_pinksss @sangchi24 It's so dumb nga bbm himself is paying trolls to destroy the image of leni in social media tapos kung mag counter kami sabihin nila ""negative campaigning"" 😵‍💫",2022-05-07 23:03:48,1,,,,,,
"this election is making me so emotional i just heard one of my mom's friends saying naiiyak siya kasi yung father nya whom they all look up to and was a marcos loyalist, teared up during leni's speech today. hangga't kaya pa talaga, kaya pa! shuta ipanalo naten to huhu",2022-05-07 23:03:45,4,,,,,,
@jillrobredo @jpgrobredo @aikarobredo @lenirobredo LENI KIKO FOREVER,2022-05-07 23:03:33,1,,,,,,
"@justdontassume @minterwinjeong anti leni vloggers kasi pinanuod mo kaya DI MO ALAM ANG TOTOONG LENI... try to search pro leni news, a legit one or a neutral vloggers",2022-05-07 23:03:30,1,,,,,,
@lenirobredo Happy Mother’s Day po Ma’am Leni! Mabuhay po kayo!,2022-05-07 23:03:28,0,,,,,,
"@PhilstarNews @kristinepatag Yan ba ang malapit lapitan ng mga reporters? My God! Lord, I beg you po. Please let VP Leni and Sen. Kiko win the Presidency and VP po. In Jesus name, Amen🙏🙏🙏",2022-05-07 23:03:22,5,,,,,,
May 8- Mother’s Day May 9- Leni’s Day 🌸  #PilipinasIsPink,2022-05-07 23:03:07,11,,,,,,
@alvenlmontero Sinungaling for Leni,2022-05-07 23:02:57,0,,,,,,
YALL GOOD NEWS MY MOM IS VOTING FOR LENI YAAAAAAAY,2022-05-07 23:02:54,1,,,,,,
"@barrygutierrez3 Thank you, sir, sa paglaban para kay VP Leni.",2022-05-07 23:02:46,0,,,,,,
@interaksyon Makinig ka sa sinabi ng mga kandidato sa interview nila kay Boy Abunda.   Si Leni Walang Plano.,2022-05-07 23:02:25,0,,,,,,
"kung ibabase natin sa mga rallies, halatang malaki ang ilalamang ni VP Leni sa kalaban. malaki ang posibilidad ng pandaraya dahil kilala natin ang mga nakaupo — mga walang kwenta. kaya importante na magbantay ng boto bukas!",2022-05-07 23:02:14,0,,,,,,
@achaosince97 @nudewaiter @reyjuico @pinoyanghang You are one of the many why leni wont win,2022-05-07 23:02:09,1,,,,,,
election tom 🥺 leni will lead,2022-05-07 23:02:09,0,,,,,,
"@Juggernaut_79 Sayang. Dapat may gumawa ng poster ""Nag aabang tumaas ang Stock Market for Leni"".",2022-05-07 23:02:07,1,,,,,,
"My grandma's a bbm supporter, dude galit sya sa mga Kakampink,  her apos are leni supporters, gagk🥹🥹🥹",2022-05-07 23:02:03,0,,,,,,
@lenirobredo Happy mothers day vp leni !!,2022-05-07 23:01:53,0,,,,,,
walang tulog for leni,2022-05-07 23:01:47,0,,,,,,
every time i got church i’d always pray for the same old things pero kahapon i was practically begging the gods above na they’d bless us and let leni win :’D sana matupad,2022-05-07 23:01:46,0,,,,,,
"@robertmarion @risahontiveros @SenLeiladeLima @TeddyBaguilatJr @ChelDiokno Kindly consider na po the remaining 3 team leni @TrillanesSonny , sonny matula, alex lacson para siguradong angat buhay lahat po.",2022-05-07 23:01:43,1,,,,,,
@shegall70 @inquirerdotnet si mama leni ba tinutukoy mo? yeah may mga gc nga sa messenger na humahakot ng influencer para siraan si bbm at iendorse si leni hehehe ganda ng offer te ☺️,2022-05-07 23:01:41,0,,,,,,
Time bagunçado pra porra. Treinador péssimo. Vamos ver até quando vai durar isso. Ahhh não pode falar né 🙊 @Atletico,2022-05-07 23:01:41,0,,,,,,
"Leni will win, no doubt. 🌷 but if Bong bing won, its okay.",2022-05-07 23:01:37,0,,,,,,
"@PinoyAkoBlog ang tatag ni vp leni, gusto ng lumuha, pero pigil, indeed  a very strong woman, ipanalo na natin 'to",2022-05-07 23:01:31,1,,,,,,
ok guys so they found out already na    leni-kiko ako sa fam WHAHAHAHAHAHAHAHSHWHWHSH,2022-05-07 23:01:29,4,,,,,,
"@inquirerdotnet @melvingasconINQ It see the effort and sincerity. But Leni's volunteer led campaign is unprecendented. We didn't even care if we our politician's support. We want them to follow pur led. You fought a good fight, @iampinglacson",2022-05-07 23:01:05,0,,,,,,
"kesyo pag si leni raw uupo, di raw siya magiging presidente",2022-05-07 23:01:01,0,,,,,,
Wala bang namimigay ng LENI TSHIRT dyan dito sa Orani hahahaa penge naman hahahahahaha,2022-05-07 23:00:55,1,,,,,,
@JmWyatt5 Bat parang baliktad? Sabagay sanay na sanay sa ganyan reason. Palalanasin na masa ung kabila kahit wala naman sa kanilang ginawagawa. By the eay have you heard ung recent na nagpakamatay na BBM supporter dahil sa pambubully nung Leni supporters? See??? HYPOCRiTE as usual 🤦🏻‍♂️🤦🏻‍♂️,2022-05-07 23:00:50,0,,,,,,
Grabe naman porket di si leni iboboto di na educated  parang mga tanga,2022-05-07 23:00:42,1,,,,,,
"@slkmorales mhmmm was kidding, writing cards is just so harrrrd im bad with words smh",2022-05-07 23:00:38,0,,,,,,
"hindi ko man personal na kilala sina VP Leni at Sen. Kiko, damang dama ko naman ang pagmamahal nila sa bayan. matatalino, walang bahid ng kurapsyon, disente, hindi bastos at HIGIT SA LAHAT hindi mamamatay-tao! 💗🌸💕 #LENIKIKO2022",2022-05-07 23:00:24,0,,,,,,
@COMELEC ung pulse asia ung 58% ni BBM kailangan bawasan totoo magnanakaw siya sabi ni robredo totoo sinungaling siya nandaya sa election kailangan out si @bongbongmarcos 4th final time quit si Marcos ang mananalo si Leni Robredo hindi siya magnanakaw.,2022-05-07 22:59:58,0,,,,,,
LENI-KIKO beh!!!wag kalimutan si Kiko 😭😭😭,2022-05-07 22:59:57,1,,,,,,
@ben11429730 @lenirobredo Srry pero yung pag pili namin sa pag punta sa rally ni vp leni is gling sa puso nmin yung pgod na narmdman namin hindi namin innda dahil alam naming mag bubunga ng magnda at kung makkta nyo sobrang organic ng mga dumlo kay vp leni kahit na wlng hakot bus sobrang saya ng lahat👆🌷,2022-05-07 22:59:53,0,,,,,,
@ImranRiazKhan Tension nhi Leni sir g we are with u,2022-05-07 22:59:44,0,,,,,,
@agot_isidro ASAP with leni robredo hahaha,2022-05-07 22:59:41,0,,,,,,
"cant wait to  see her name as   Madam President Mrs. Leni Robredo , and listen to her SONA. Madam we will root for you. Mahal ka namin manalo man o matalo.  #PilipinasIsPink  #LetLeniLead  #Election2022",2022-05-07 22:59:35,4,,,,,,
@inquirerdotnet SI LENI NANGAKO NG PAGBABAGO NOONG 1986? HAHAHA.,2022-05-07 22:59:25,0,,,,,,
I did not have the opportunity to volunteer for Leni-Kiko so the universe decided to give me a dream of me doing so on mother's day. Senyales ba 'to,2022-05-07 22:59:16,3,,,,,,
"@queen_pinksss @bamaquino Pag dumidilim dumadami ang bilang ni Leni, 2016 pa ganyan na sila.",2022-05-07 22:59:02,5,,,,,,
"Good morning! Those who are undecided, you are welcome with is. #PilipinasIsPink if we all make Leni-Kiko tandem win!",2022-05-07 22:59:02,2,,,,,,
"Imagine being bbm here in naga, like you'd probably like be shamed or something. Like we were the first people to see how good of a leader leni is like like",2022-05-07 22:58:47,0,,,,,,
goodmorning! ipanalo natin si vp leni bukas,2022-05-07 22:58:44,5,,,,,,
Happy Mothers Day VP Mam Leni❤️,2022-05-07 22:58:43,0,,,,,,
Mga Hindi Nakakain ng Dinner Kagabi for Leni. 😂 Gutom ang tiyan pero busog ang puso. LABAN! 💖#Ipana7oNa10ParaSaLahat,2022-05-07 22:58:36,8,,,,,,
@lenirobredo Leni lugaw,2022-05-07 22:58:31,0,,,,,,
@abound777 @t_dhines You forget or choose to ignore the difference was your yellow was in power and they cheated…but NOT this time. So…when BBM SDC wins…continue to be a productive member of the community rather than one who fault finds and criticizes others like your Mama Leni.,2022-05-07 22:58:29,0,,,,,,
Daming jeepney at tricycle drivers for Leni 💖💖,2022-05-07 22:58:04,1,,,,,,
"Please naman po, 'wag maging disrespectful yung ibang kakampink. Nakakalungkot lang po yung ginawa nila sa harap ng church namin. :&lt;&lt; Kahit na suportado po ako kay Ma'am Leni, 'wag naman po sanang ganon. :(((",2022-05-07 22:57:52,1,,,,,,
Tomorrow's election will make or break our country.,2022-05-07 22:57:11,0,,,,,,
"nakakainis, lahat ng fam friends namin bbm tas ako lang leni T_T",2022-05-07 22:57:11,2,,,,,,
Throwback when speaker si leni sa g6 graduation namen,2022-05-07 22:57:08,0,,,,,,
Sa mga kakampink na nagnanais na itakwil at murahin ang kanilang mga INA dahil sa suporta kay Leni pede ba ipagpaliban nio muna at Happy Mothrs Day ngayon!,2022-05-07 22:57:08,1,,,,,,
Di ko na talaga alam pag di pa nanalo si Leni at Kiko,2022-05-07 22:57:05,3,,,,,,
@Angie_ashriel @ProfessorUno Mas marami kayong supporters na puro minors at hindi mga registered wag niyong baliktarin.. I have known so many people na active kay leni pero hindi pa botante.. and sadly most of my batchmates na LENI cannot vote this coming may 9 because their precint status is deactivated,2022-05-07 22:57:03,0,,,,,,
I can feel na the frequency na sina Leni-Kiko mananalo.,2022-05-07 22:56:54,2,,,,,,
I am Happy and Proud that I supported Leni-Kiko and the Angat Buhay Partylist along with my fellow Kakampinks. Tnx mga tEh🤩🌷🌾 #Ipana7oNa10ParaSaLahat,2022-05-07 22:56:51,0,,,,,,
"ate ko this morning: (she called me on my nickname) nakita mo ba naka 1M ang b/b/m rally?  me: shene ell abutan ng 7k di pa napuno. 🤪🤪🤪🤪   NOT ME, DESIDIDO AKO MAG SUPORTA KAY LENI",2022-05-07 22:56:50,2,,,,,,
@lenirobredo Saan niyo kinukuha yang tiwala Kay Leni?Simple question lang di alam sagot nalaka bobo,2022-05-07 22:56:48,0,,,,,,
@lenirobredo Madame Leni tuparin Pao ninyo ang mithiin at pangarap na makabayan at pangkalahatan,2022-05-07 22:56:44,0,,,,,,
"@altacctjustcoz @meggytol @BatangPink2022 Yes, Leni-Kiko lng!",2022-05-07 22:56:32,0,,,,,,
@nakedcameraman Mas magaling pa ang mayor na Makati kay Leni,2022-05-07 22:56:19,0,,,,,,
@moncafealde @PhilstarNews Oo kaya wag ibuto si leni 6years lugaw lahat ang pagkain at lutang lahat ng mothers..,2022-05-07 22:56:18,0,,,,,,
Mga di natutulog for leni and kiko,2022-05-07 22:56:17,0,,,,,,
@ms_muktar16 We shouldn't be like Nigerians always praying for people to loose. Our fate is in our hands.  #COYG,2022-05-07 22:56:17,0,,,,,,
"Can't wait for the victory of VP Leni, please Lord let Leni, Kiko and their team lead our country 🥺🌸💝💗",2022-05-07 22:56:15,1,,,,,,
"Naiiyak ako. Kasi sa totoo lang, lahat puro volunteer. Puro donasyon. Puro bigay.  Mahirap tumindig. Kinaya namin. Sisiguraduhin namin na uupo ka VP Leni, Sen. Kiko at ang buong Tropang Angat!💕🌸🌷",2022-05-07 22:56:07,7,,,,,,
@slkmorales theres nothing in my heart except for wanda,2022-05-07 22:56:00,0,,,,,,
LENI-KIKO: THE PRESIDENT AND VICE PRESIDENT OF THE PHILIPPINES (2022) MANIFESTING AND CLAIMING IT!! IPINAPASA-DIYOS KO NA ANG LAHAT.,2022-05-07 22:55:59,0,,,,,,
@Sejkome that's so cute :(( &lt,33,2022-05-07 22:55:38,1,,,,,
@tian_cjay Thank you so much Catriona Gray! Astig! Beauty and Brains personified! God bless you! Leni-Kiko all the way!,2022-05-07 22:55:28,8,,,,,,
@glaced2perfexn That's not true. VP Leni has never met and never spoken to Joma Sison. She is not aligned with Reds. Fake news po yan.,2022-05-07 22:55:14,1,,,,,,
@ayen_0712 KAY LENI TAYO NA LANG PLEASE  CHAROT TAMA BEHAVIOR YARN!!!,2022-05-07 22:55:08,0,,,,,,
"@Bon_vincentt Omyghad, di pa yan presidente ah? Pano kung yan manalo, kada gawain siguro sa kapilya, puro leni maririnig natin",2022-05-07 22:55:06,4,,,,,,
@slkmorales so fucking true 2.0,2022-05-07 22:54:57,1,,,,,,
Ang masakit nun…  umattend ka ng rally ni BBM dahil May mga pakimkim Pero ang iboboto si Leni Robredo!!! Ang saklap 😂  #MakatilsPink  #LeniKikoMitingDeAvance,2022-05-07 22:54:51,1,,,,,,
@manilabulletin @mbseppedrajas I still go for Leni-Kiko tandem😊jusku naman wag naman natin bigyan ng sakit ng ulo si VP..,2022-05-07 22:54:45,0,,,,,,
"@Taehyun24443322 @eimiamaajin Sip, varias creadoras de contenido han comprado por ahí, creo que no necesariamente tienen que vincular la tarjeta con Paypal de una puedes poner los datos de tu tarjeta",2022-05-07 22:54:40,1,,,,,,
"@slkmorales yesss trying, im so bad with this sigh",2022-05-07 22:54:36,0,,,,,,
@GerryCacanindin talo n si leni,2022-05-07 22:54:24,0,,,,,,
@zzepphyr bayar ke aing,2022-05-07 22:54:18,0,,,,,,
Di na nagreply yung friend ko na nagsabing si Isko lang daw may ginawa nung pandemic😆 Sinabi ko lang naman na FYI si Leni ang most active sa kanila non haaa😝🌸,2022-05-07 22:54:17,8,,,,,,
Juan magan premio nobel de literatura ya,2022-05-07 22:54:14,2,,,,,,
I prayed Leni-Kiko and the senatorial candidates under them win this coming Monday. Happy Sunday everyone :),2022-05-07 22:54:10,0,,,,,,
@jillrobredo @jpgrobredo @aikarobredo @lenirobredo Salamat! Mga bunso for leni+kiko!,2022-05-07 22:54:07,0,,,,,,
"@BombChellTM @iampinglacson I was considering ping for my president. But by the numbers, he will not emerge victorious this coming election. The question now is, will it be ok for you for marcos to win? If yes, then vote ping. But if you dont like marcos to be president, then better give leni your vote.",2022-05-07 22:54:05,0,,,,,,
@lenirobredo the filipinos are with you Pres. LENI to victory,2022-05-07 22:54:01,0,,,,,,
Leni-Kiko and tropang angat please win this election. We can't afford to have another 6 painful years 😭🙏,2022-05-07 22:53:54,0,,,,,,
@infishabletaeng hi! this is for presidential candidate leni and vp candidate kiko. they're the only non corrupt politicians running in this election. they're running against really really shitty people 😭,2022-05-07 22:53:47,0,,,,,,
"@jhel_i @nbvneverquits Yeah, VP Leni said we would be paying all our debts. &amp; since automatic ang appropriation for debt repayment automatic na 10% ng total National Budget mapupunta  doon. Gapang talaga since yung mga dapat iispend for health, educ, defense, etc, mada-divert papunta dun. TY to Du30./s",2022-05-07 22:53:15,1,,,,,,
"Sa lahat ng mothers out there, HAPPY MOTHER'S DAYYYY lalo na sa MAMA ng lahat si MAMA LENI!!!   #Ipana7oNa10ParaSaLahat  #LeniKikoAllTheWay2022  #LeniKiko2022",2022-05-07 22:53:13,1,,,,,,
mga nasusuka sa kaba for leni 😭,2022-05-07 22:53:00,2,,,,,,
@Westfield_ng Well done for showing love,2022-05-07 22:52:59,1,,,,,,
"@jing_dalisay @djxspinner Leni shall win for the sake of our 11,103 victims who were killed  during the martial law. When you see her future programs changing the Philippines for the better you will see why we chose her.",2022-05-07 22:52:55,1,,,,,,
etong mga tita ko lagi sinasabi si Ping daw iboboto pero ung mga shineshare ss gc puro lbm &amp, disinformation against leni 🤣 hahahaha inang ean,2022-05-07 22:52:33,1,,,,,
"@skank_sinatra @Sally_tzuu oo cheat pa din 😉 may mga ibang lugar na nga na panalo na daw leni, at may evidence pa 😱 kahit wala pang botohan na nagaganap 😅",2022-05-07 22:52:32,0,,,,,,
